,t,px,psi_px
43395,168.0,-13.09,5.136e-11
14211,54.0,-13.09,1.07e-16
34179,132.0,-13.09,2.219e-12
21123,81.0,-13.09,3.882e-16
899,2.0,-13.09,2.194e-17
18051,69.0,-13.09,2.294e-16
6275,23.0,-13.09,3.963e-17
8067,30.0,-13.09,5.053e-17
28035,108.0,-13.09,7.641e-14
30083,116.0,-13.09,2.915e-13
26243,101.0,-13.09,2.139e-14
30339,117.0,-13.09,3.333e-13
3459,12.0,-13.09,2.86e-17
5507,20.0,-13.09,3.595e-17
50563,196.0,-13.09,1.446e-09
36739,142.0,-13.09,6.442e-12
23939,92.0,-13.09,2.733e-15
16259,62.0,-13.09,1.641e-16
30851,119.0,-13.09,4.049e-13
44163,171.0,-13.09,7.738e-11
1155,3.0,-13.09,2.249e-17
49539,192.0,-13.09,9.915e-10
4483,16.0,-13.09,3.195e-17
4227,15.0,-13.09,3.107e-17
10115,38.0,-13.09,6.691e-17
17539,67.0,-13.09,2.16e-16
3971,14.0,-13.09,3.033e-17
42627,165.0,-13.09,4.438e-11
48771,189.0,-13.09,5.635e-10
8579,32.0,-13.09,5.501e-17
36995,143.0,-13.09,7.005e-12
41859,162.0,-13.09,3.996e-11
17027,65.0,-13.09,1.972e-16
47747,185.0,-13.09,3.178e-10
21379,82.0,-13.09,4.401e-16
20611,79.0,-13.09,3.523e-16
19331,74.0,-13.09,2.938e-16
8835,33.0,-13.09,5.633e-17
32643,126.0,-13.09,9.907e-13
35971,139.0,-13.09,4.057e-12
16771,64.0,-13.09,1.899e-16
26499,102.0,-13.09,2.638e-14
31107,120.0,-13.09,4.578e-13
40835,158.0,-13.09,2.797e-11
15747,60.0,-13.09,1.507e-16
22915,88.0,-13.09,1.123e-15
37251,144.0,-13.09,6.794e-12
9091,34.0,-13.09,5.889e-17
44419,172.0,-13.09,8.4e-11
35203,136.0,-13.09,3.064e-12
643,1.0,-13.09,2.139e-17
24707,95.0,-13.09,5.031e-15
13699,52.0,-13.09,1.02e-16
51075,198.0,-13.09,1.584e-09
15235,58.0,-13.09,1.373e-16
2947,10.0,-13.09,2.701e-17
14467,55.0,-13.09,1.213e-16
32387,125.0,-13.09,8.284e-13
36483,141.0,-13.09,5.724e-12
29571,114.0,-13.09,1.942e-13
7811,29.0,-13.09,4.826e-17
18819,72.0,-13.09,2.745e-16
10627,40.0,-13.09,7.219e-17
34435,133.0,-13.09,2.437e-12
18563,71.0,-13.09,2.579e-16
32899,127.0,-13.09,1.265e-12
4995,18.0,-13.09,3.418e-17
22147,85.0,-13.09,5.615e-16
19587,75.0,-13.09,3.043e-16
1923,6.0,-13.09,2.429e-17
387,0.0,-13.09,2.086e-17
46723,181.0,-13.09,2.347e-10
25731,99.0,-13.09,1.273e-14
51331,199.0,-13.09,1.611e-09
47491,184.0,-13.09,3.22e-10
46211,179.0,-13.09,1.733e-10
10883,41.0,-13.09,7.621e-17
7299,27.0,-13.09,4.527e-17
1667,5.0,-13.09,2.365e-17
26755,103.0,-13.09,3.204e-14
35715,138.0,-13.09,3.856e-12
34947,135.0,-13.09,2.866e-12
9859,37.0,-13.09,6.529e-17
34691,134.0,-13.09,2.485e-12
24963,96.0,-13.09,5.422e-15
21891,84.0,-13.09,5.057e-16
50051,194.0,-13.09,1.218e-09
43139,167.0,-13.09,5.207e-11
13443,51.0,-13.09,1.001e-16
16003,61.0,-13.09,1.52e-16
23171,89.0,-13.09,1.502e-15
41091,159.0,-13.09,3.001e-11
131,0.0,-13.09,2.086e-17
51587,200.0,-13.09,1.845e-09
38275,148.0,-13.09,8.717e-12
19075,73.0,-13.09,2.919e-16
27011,104.0,-13.09,4.164e-14
29315,113.0,-13.09,1.613e-13
28291,109.0,-13.09,8.611e-14
31875,123.0,-13.09,6.611e-13
42883,166.0,-13.09,4.761e-11
10371,39.0,-13.09,6.905e-17
4739,17.0,-13.09,3.342e-17
24196,93.0,-12.9852,6.163e-16
28036,108.0,-12.9852,1.173e-15
47748,185.0,-12.9852,4.497e-10
33412,129.0,-12.9852,2.122e-14
13700,52.0,-12.9852,1.044e-16
35460,137.0,-12.9852,3.209e-13
44676,173.0,-12.9852,1.557e-10
17540,67.0,-12.9852,1.822e-16
7556,28.0,-12.9852,4.175e-17
388,0.0,-12.9852,1.392e-17
41604,161.0,-12.9852,2.547e-11
41860,162.0,-12.9852,2.86e-11
39300,152.0,-12.9852,9.353e-12
20100,77.0,-12.9852,3.037e-16
45188,175.0,-12.9852,1.936e-10
30596,118.0,-12.9852,1.971e-15
45444,176.0,-12.9852,2.037e-10
36996,143.0,-12.9852,1.791e-12
35204,136.0,-12.9852,2.548e-13
4484,16.0,-12.9852,2.645e-17
8580,32.0,-12.9852,4.853e-17
18564,71.0,-12.9852,2.194e-16
35972,139.0,-12.9852,5.801e-13
22916,88.0,-12.9852,4.793e-16
46724,181.0,-12.9852,2.872e-10
43140,167.0,-12.9852,6.653e-11
27012,104.0,-12.9852,9.761e-16
49028,190.0,-12.9852,8.013e-10
47492,184.0,-12.9852,4.204e-10
41092,159.0,-12.9852,1.868e-11
3460,12.0,-12.9852,2.249e-17
4740,17.0,-12.9852,2.694e-17
23940,92.0,-12.9852,5.846e-16
6276,23.0,-12.9852,3.377e-17
19332,74.0,-12.9852,2.616e-16
9860,37.0,-12.9852,5.742e-17
20868,80.0,-12.9852,3.48e-16
8068,30.0,-12.9852,4.563e-17
16516,63.0,-12.9852,1.621e-16
12676,48.0,-12.9852,9.362e-17
22660,87.0,-12.9852,4.585e-16
24708,95.0,-12.9852,6.845e-16
21380,82.0,-12.9852,3.741e-16
20612,79.0,-12.9852,3.313e-16
42116,163.0,-12.9852,3.506e-11
50564,196.0,-12.9852,1.612e-09
32900,127.0,-12.9852,1.022e-14
5764,21.0,-12.9852,3.078e-17
27780,107.0,-12.9852,1.113e-15
13444,51.0,-12.9852,1.014e-16
1412,4.0,-12.9852,1.64e-17
3716,13.0,-12.9852,2.338e-17
23172,89.0,-12.9852,5.079e-16
28804,111.0,-12.9852,1.341e-15
1924,6.0,-12.9852,1.774e-17
16004,61.0,-12.9852,1.486e-16
51588,200.0,-12.9852,2.433e-09
18308,70.0,-12.9852,2.064e-16
38020,147.0,-12.9852,3.938e-12
12164,46.0,-12.9852,8.565e-17
37764,146.0,-12.9852,2.966e-12
19588,75.0,-12.9852,2.724e-16
38788,150.0,-12.9852,6.499e-12
14980,57.0,-12.9852,1.272e-16
20356,78.0,-12.9852,3.179e-16
34692,134.0,-12.9852,1.151e-13
11652,44.0,-12.9852,8.03e-17
29572,114.0,-12.9852,1.519e-15
21636,83.0,-12.9852,3.916e-16
42884,166.0,-12.9852,5.719e-11
40324,156.0,-12.9852,1.604e-11
46980,182.0,-12.9852,3.338e-10
40580,157.0,-12.9852,1.695e-11
45956,178.0,-12.9852,2.417e-10
26756,103.0,-12.9852,9.24e-16
31876,123.0,-12.9852,3.663e-15
35716,138.0,-12.9852,4.034e-13
11396,43.0,-12.9852,7.646e-17
40068,155.0,-12.9852,1.385e-11
41348,160.0,-12.9852,2.107e-11
34948,135.0,-12.9852,1.634e-13
7812,29.0,-12.9852,4.333e-17
12420,47.0,-12.9852,8.982e-17
38532,149.0,-12.9852,5.76e-12
33668,130.0,-12.9852,3.327e-14
23428,90.0,-12.9852,5.353e-16
45700,177.0,-12.9852,2.076e-10
19076,73.0,-12.9852,2.485e-16
6020,22.0,-12.9852,3.216e-17
25988,100.0,-12.9852,8.561e-16
26244,101.0,-12.9852,8.868e-16
30340,117.0,-12.9852,1.812e-15
8324,31.0,-12.9852,4.724e-17
48772,189.0,-12.9852,7.034e-10
50308,195.0,-12.9852,1.512e-09
29060,112.0,-12.9852,1.392e-15
48004,186.0,-12.9852,5.048e-10
42628,165.0,-12.9852,4.922e-11
3972,14.0,-12.9852,2.434e-17
27524,106.0,-12.9852,1.093e-15
47236,183.0,-12.9852,3.635e-10
30084,116.0,-12.9852,1.637e-15
17028,65.0,-12.9852,1.724e-16
2692,9.0,-12.9852,1.997e-17
21124,81.0,-12.9852,3.608e-16
46212,179.0,-12.9852,2.517e-10
17284,66.0,-12.9852,1.763e-16
36484,141.0,-12.9852,9.663e-13
24964,96.0,-12.9852,7.082e-16
13956,53.0,-12.9852,1.084e-16
39044,151.0,-12.9852,8.002e-12
28548,110.0,-12.9852,1.304e-15
50052,194.0,-12.9852,1.407e-09
43908,170.0,-12.9852,1.036e-10
6532,24.0,-12.9852,3.533e-17
43396,168.0,-12.9852,8.303e-11
24452,94.0,-12.9852,6.47e-16
15748,60.0,-12.9852,1.435e-16
30852,119.0,-12.9852,2.154e-15
28292,109.0,-12.9852,1.27e-15
31620,122.0,-12.9852,2.969e-15
31364,121.0,-12.9852,2.516e-15
10372,39.0,-12.9852,6.383e-17
7300,27.0,-12.9852,4.083e-17
48516,188.0,-12.9852,6.052e-10
51076,198.0,-12.9852,1.838e-09
23684,91.0,-12.9852,5.54e-16
39812,154.0,-12.9852,1.307e-11
10628,40.0,-12.9852,6.652e-17
21892,84.0,-12.9852,4.137e-16
27268,105.0,-12.9852,1.054e-15
13188,50.0,-12.9852,1e-16
42372,164.0,-12.9852,4.195e-11
40836,158.0,-12.9852,1.97e-11
10116,38.0,-12.9852,5.986e-17
29316,113.0,-12.9852,1.449e-15
5508,20.0,-12.9852,2.976e-17
12932,49.0,-12.9852,9.46e-17
25220,97.0,-12.9852,7.435e-16
44420,172.0,-12.9852,1.373e-10
16772,64.0,-12.9852,1.643e-16
33156,128.0,-12.9852,1.478e-14
48260,187.0,-12.9852,5.616e-10
3204,11.0,-12.9852,2.162e-17
9604,36.0,-12.9852,5.454e-17
38276,148.0,-12.9852,5.01e-12
46468,180.0,-12.9852,2.737e-10
2180,7.0,-12.9852,1.844e-17
15236,58.0,-12.9852,1.311e-16
2436,8.0,-12.9852,1.918e-17
25732,99.0,-12.9852,8.218e-16
34436,133.0,-12.9852,8.615e-14
6788,25.0,-12.9852,3.712e-17
14212,54.0,-12.9852,1.118e-16
49284,191.0,-12.9852,7.716e-10
644,1.0,-12.9852,1.454e-17
16260,62.0,-12.9852,1.516e-16
9092,34.0,-12.9852,5.093e-17
50820,197.0,-12.9852,1.616e-09
14724,56.0,-12.9852,1.218e-16
132,0.0,-12.9852,1.392e-17
36228,140.0,-12.9852,7.089e-13
51332,199.0,-12.9852,2.426e-09
32132,124.0,-12.9852,3.702e-15
26500,102.0,-12.9852,9.101e-16
39556,153.0,-12.9852,1.072e-11
44164,171.0,-12.9852,1.179e-10
1668,5.0,-12.9852,1.704e-17
7044,26.0,-12.9852,3.918e-17
8836,33.0,-12.9852,5.03e-17
11908,45.0,-12.9852,8.321e-17
17796,68.0,-12.9852,1.928e-16
1156,3.0,-12.9852,1.573e-17
36740,142.0,-12.9852,1.495e-12
49540,192.0,-12.9852,8.111e-10
5252,19.0,-12.9852,2.883e-17
19844,76.0,-12.9852,2.792e-16
11140,42.0,-12.9852,7.326e-17
32644,126.0,-12.9852,7.349e-15
31108,120.0,-12.9852,2.382e-15
32388,125.0,-12.9852,5.007e-15
37508,145.0,-12.9852,2.431e-12
18820,72.0,-12.9852,2.357e-16
9348,35.0,-12.9852,5.299e-17
2948,10.0,-12.9852,2.078e-17
43652,169.0,-12.9852,9.317e-11
33924,131.0,-12.9852,4.115e-14
29828,115.0,-12.9852,1.542e-15
4228,15.0,-12.9852,2.522e-17
15492,59.0,-12.9852,1.365e-16
44932,174.0,-12.9852,1.76e-10
18052,69.0,-12.9852,1.967e-16
37252,144.0,-12.9852,2.165e-12
34180,132.0,-12.9852,5.926e-14
10884,41.0,-12.9852,7.026e-17
14468,55.0,-12.9852,1.149e-16
4996,18.0,-12.9852,2.792e-17
900,2.0,-12.9852,1.512e-17
49796,193.0,-12.9852,1.047e-09
22148,85.0,-12.9852,4.191e-16
25476,98.0,-12.9852,7.763e-16
22404,86.0,-12.9852,4.33e-16
10629,40.0,-12.8805,1.459e-16
5253,19.0,-12.8805,6.346e-17
16005,61.0,-12.8805,3.45e-16
12165,46.0,-12.8805,1.862e-16
7557,28.0,-12.8805,8.971e-17
7813,29.0,-12.8805,9.347e-17
37509,145.0,-12.8805,5.004e-12
48517,188.0,-12.8805,6.359e-10
38277,148.0,-12.8805,7.945e-12
6533,24.0,-12.8805,7.712e-17
11909,45.0,-12.8805,1.789e-16
40069,155.0,-12.8805,1.768e-11
20357,78.0,-12.8805,6.886e-16
9349,35.0,-12.8805,1.191e-16
39045,151.0,-12.8805,1.216e-11
12421,47.0,-12.8805,1.941e-16
4997,18.0,-12.8805,6.123e-17
50053,194.0,-12.8805,1.466e-09
47493,184.0,-12.8805,4.305e-10
6789,25.0,-12.8805,8.011e-17
23685,91.0,-12.8805,1.154e-15
6021,22.0,-12.8805,7.139e-17
21125,81.0,-12.8805,7.748e-16
28037,108.0,-12.8805,2.572e-15
14213,54.0,-12.8805,2.644e-16
14725,56.0,-12.8805,2.837e-16
33157,128.0,-12.8805,5.125e-14
27781,107.0,-12.8805,2.472e-15
33413,129.0,-12.8805,7.995e-14
19589,75.0,-12.8805,6.058e-16
28293,109.0,-12.8805,2.709e-15
32901,127.0,-12.8805,3.53e-14
50565,196.0,-12.8805,1.87e-09
19845,76.0,-12.8805,6.406e-16
4741,17.0,-12.8805,5.876e-17
1669,5.0,-12.8805,3.714e-17
34949,135.0,-12.8805,5.062e-13
20869,80.0,-12.8805,7.412e-16
41093,159.0,-12.8805,3.644e-11
1157,3.0,-12.8805,3.438e-17
27013,104.0,-12.8805,2.223e-15
21637,83.0,-12.8805,8.439e-16
44677,173.0,-12.8805,1.449e-10
1925,6.0,-12.8805,3.857e-17
21893,84.0,-12.8805,8.804e-16
13445,51.0,-12.8805,2.318e-16
24965,96.0,-12.8805,1.475e-15
2693,9.0,-12.8805,4.329e-17
22149,85.0,-12.8805,9.069e-16
30341,117.0,-12.8805,4.513e-15
39557,153.0,-12.8805,1.355e-11
30085,116.0,-12.8805,3.984e-15
29061,112.0,-12.8805,3.087e-15
26245,101.0,-12.8805,1.899e-15
18565,71.0,-12.8805,5.193e-16
23941,92.0,-12.8805,1.194e-15
35205,136.0,-12.8805,6.892e-13
30597,118.0,-12.8805,4.907e-15
4485,16.0,-12.8805,5.657e-17
34437,133.0,-12.8805,3.043e-13
18821,72.0,-12.8805,5.462e-16
133,0.0,-12.8805,3.056e-17
45189,175.0,-12.8805,1.499e-10
25733,99.0,-12.8805,1.717e-15
23173,89.0,-12.8805,1.091e-15
7301,27.0,-12.8805,8.648e-17
2437,8.0,-12.8805,4.164e-17
9861,37.0,-12.8805,1.293e-16
27269,105.0,-12.8805,2.299e-15
38789,150.0,-12.8805,1.072e-11
31621,122.0,-12.8805,9.722e-15
16517,63.0,-12.8805,3.783e-16
51333,199.0,-12.8805,2.756e-09
36741,142.0,-12.8805,3.429e-12
51077,198.0,-12.8805,2.474e-09
29829,115.0,-12.8805,3.641e-15
50821,197.0,-12.8805,1.965e-09
10117,38.0,-12.8805,1.345e-16
31109,120.0,-12.8805,6.684e-15
2949,10.0,-12.8805,4.5e-17
4229,15.0,-12.8805,5.435e-17
14469,55.0,-12.8805,2.718e-16
901,2.0,-12.8805,3.309e-17
18053,69.0,-12.8805,4.816e-16
24453,94.0,-12.8805,1.35e-15
34181,132.0,-12.8805,1.927e-13
38533,149.0,-12.8805,8.414e-12
44165,171.0,-12.8805,1.199e-10
26501,102.0,-12.8805,1.991e-15
43909,170.0,-12.8805,1.195e-10
46725,181.0,-12.8805,2.541e-10
32645,126.0,-12.8805,2.077e-14
49541,192.0,-12.8805,1.113e-09
16261,62.0,-12.8805,3.622e-16
45957,178.0,-12.8805,2.196e-10
5509,20.0,-12.8805,6.616e-17
6277,23.0,-12.8805,7.414e-17
43397,168.0,-12.8805,1.012e-10
34693,134.0,-12.8805,3.797e-13
3461,12.0,-12.8805,4.855e-17
15493,59.0,-12.8805,3.181e-16
47237,183.0,-12.8805,3.543e-10
22405,86.0,-12.8805,9.474e-16
10373,39.0,-12.8805,1.403e-16
11141,42.0,-12.8805,1.568e-16
28549,110.0,-12.8805,2.779e-15
25477,98.0,-12.8805,1.642e-15
10885,41.0,-12.8805,1.521e-16
42373,164.0,-12.8805,6.171e-11
33925,131.0,-12.8805,1.231e-13
32389,125.0,-12.8805,1.653e-14
15749,60.0,-12.8805,3.33e-16
39813,154.0,-12.8805,1.405e-11
25221,97.0,-12.8805,1.564e-15
2181,7.0,-12.8805,4.012e-17
16773,64.0,-12.8805,3.945e-16
8837,33.0,-12.8805,1.101e-16
32133,124.0,-12.8805,1.372e-14
46469,180.0,-12.8805,2.362e-10
29317,113.0,-12.8805,3.213e-15
44421,172.0,-12.8805,1.288e-10
44933,174.0,-12.8805,1.571e-10
36229,140.0,-12.8805,1.922e-12
31365,121.0,-12.8805,7.678e-15
9093,34.0,-12.8805,1.145e-16
37253,144.0,-12.8805,4.113e-12
49029,190.0,-12.8805,8.156e-10
49285,191.0,-12.8805,9.183e-10
48261,187.0,-12.8805,6.227e-10
9605,36.0,-12.8805,1.241e-16
15237,58.0,-12.8805,3.028e-16
17797,68.0,-12.8805,4.642e-16
645,1.0,-12.8805,3.185e-17
30853,119.0,-12.8805,5.645e-15
7045,26.0,-12.8805,8.321e-17
8069,30.0,-12.8805,9.708e-17
12677,48.0,-12.8805,2.018e-16
22661,87.0,-12.8805,9.977e-16
17285,66.0,-12.8805,4.243e-16
36485,141.0,-12.8805,2.729e-12
41349,160.0,-12.8805,4.087e-11
38021,147.0,-12.8805,6.204e-12
48773,189.0,-12.8805,6.974e-10
42629,165.0,-12.8805,6.706e-11
27525,106.0,-12.8805,2.376e-15
50309,195.0,-12.8805,1.681e-09
37765,146.0,-12.8805,5.665e-12
43653,169.0,-12.8805,1.112e-10
17029,65.0,-12.8805,4.107e-16
35717,138.0,-12.8805,1.257e-12
8325,31.0,-12.8805,1.012e-16
48005,186.0,-12.8805,5.232e-10
41861,162.0,-12.8805,5.018e-11
29573,114.0,-12.8805,3.397e-15
33669,130.0,-12.8805,1.056e-13
18309,70.0,-12.8805,5.016e-16
46981,182.0,-12.8805,2.638e-10
3973,14.0,-12.8805,5.238e-17
14981,57.0,-12.8805,2.946e-16
13701,52.0,-12.8805,2.42e-16
11653,44.0,-12.8805,1.71e-16
40325,156.0,-12.8805,2.065e-11
31877,123.0,-12.8805,1.131e-14
40581,157.0,-12.8805,2.489e-11
26757,103.0,-12.8805,2.083e-15
11397,43.0,-12.8805,1.637e-16
51589,200.0,-12.8805,2.684e-09
42885,166.0,-12.8805,7.378e-11
13957,53.0,-12.8805,2.506e-16
46213,179.0,-12.8805,2.456e-10
23429,90.0,-12.8805,1.122e-15
28805,111.0,-12.8805,2.917e-15
45701,177.0,-12.8805,1.978e-10
22917,88.0,-12.8805,1.041e-15
8581,32.0,-12.8805,1.054e-16
47749,185.0,-12.8805,4.866e-10
3717,13.0,-12.8805,5.042e-17
1413,4.0,-12.8805,3.576e-17
35461,137.0,-12.8805,1.003e-12
13189,50.0,-12.8805,2.212e-16
3205,11.0,-12.8805,4.672e-17
5765,21.0,-12.8805,6.87e-17
19333,74.0,-12.8805,5.816e-16
20613,79.0,-12.8805,7.085e-16
42117,163.0,-12.8805,5.869e-11
24709,95.0,-12.8805,1.413e-15
39301,152.0,-12.8805,1.314e-11
25989,100.0,-12.8805,1.813e-15
21381,82.0,-12.8805,8.22e-16
12933,49.0,-12.8805,2.11e-16
19077,73.0,-12.8805,5.648e-16
17541,67.0,-12.8805,4.398e-16
43141,167.0,-12.8805,8.935e-11
389,0.0,-12.8805,3.056e-17
24197,93.0,-12.8805,1.316e-15
49797,193.0,-12.8805,1.299e-09
41605,161.0,-12.8805,4.431e-11
45445,176.0,-12.8805,1.863e-10
35973,139.0,-12.8805,1.677e-12
36997,143.0,-12.8805,3.68e-12
40837,158.0,-12.8805,2.942e-11
20101,77.0,-12.8805,6.655e-16
30598,118.0,-12.7758,2.725e-15
21894,84.0,-12.7758,3.787e-16
23686,91.0,-12.7758,5.199e-16
20358,78.0,-12.7758,3.006e-16
38022,147.0,-12.7758,8.985e-12
6790,25.0,-12.7758,3.809e-17
36486,141.0,-12.7758,3.062e-12
22918,88.0,-12.7758,4.723e-16
13190,50.0,-12.7758,1.036e-16
23174,89.0,-12.7758,4.811e-16
15494,59.0,-12.7758,1.417e-16
20614,79.0,-12.7758,3.144e-16
35974,139.0,-12.7758,1.809e-12
1414,4.0,-12.7758,1.646e-17
22662,87.0,-12.7758,4.39e-16
3462,12.0,-12.7758,2.243e-17
5510,20.0,-12.7758,3.136e-17
46726,181.0,-12.7758,5.055e-10
43910,170.0,-12.7758,1.25e-10
18054,69.0,-12.7758,2.163e-16
31110,120.0,-12.7758,4.16e-15
43654,169.0,-12.7758,1.083e-10
29830,115.0,-12.7758,1.782e-15
9094,34.0,-12.7758,5.714e-17
15238,58.0,-12.7758,1.363e-16
30854,119.0,-12.7758,3.559e-15
48262,187.0,-12.7758,8.52e-10
39814,154.0,-12.7758,2.682e-11
15750,60.0,-12.7758,1.453e-16
28550,110.0,-12.7758,1.113e-15
8838,33.0,-12.7758,5.364e-17
12934,49.0,-12.7758,1.021e-16
11910,45.0,-12.7758,8.481e-17
23430,90.0,-12.7758,5.011e-16
37766,146.0,-12.7758,8.108e-12
12166,46.0,-12.7758,8.94e-17
4998,18.0,-12.7758,2.885e-17
1926,6.0,-12.7758,1.777e-17
20870,80.0,-12.7758,3.209e-16
1670,5.0,-12.7758,1.709e-17
32902,127.0,-12.7758,3.457e-14
28294,109.0,-12.7758,1.062e-15
42886,166.0,-12.7758,8.241e-11
28038,108.0,-12.7758,1.005e-15
4486,16.0,-12.7758,2.589e-17
29062,112.0,-12.7758,1.276e-15
39558,153.0,-12.7758,2.178e-11
50054,194.0,-12.7758,1.713e-09
39302,152.0,-12.7758,1.798e-11
5766,21.0,-12.7758,3.302e-17
7814,29.0,-12.7758,4.508e-17
11654,44.0,-12.7758,8.232e-17
13702,52.0,-12.7758,1.1e-16
18822,72.0,-12.7758,2.416e-16
33670,130.0,-12.7758,1.058e-13
28806,111.0,-12.7758,1.179e-15
42630,165.0,-12.7758,7.663e-11
50310,195.0,-12.7758,1.764e-09
16518,63.0,-12.7758,1.717e-16
3206,11.0,-12.7758,2.156e-17
49798,193.0,-12.7758,1.516e-09
13958,53.0,-12.7758,1.133e-16
16262,62.0,-12.7758,1.671e-16
37254,144.0,-12.7758,5.12e-12
45702,177.0,-12.7758,2.659e-10
35462,137.0,-12.7758,9.086e-13
3718,13.0,-12.7758,2.332e-17
19590,75.0,-12.7758,2.663e-16
10630,40.0,-12.7758,6.984e-17
42118,163.0,-12.7758,6.363e-11
34438,133.0,-12.7758,2.748e-13
7302,27.0,-12.7758,4.1e-17
20102,77.0,-12.7758,2.852e-16
22150,85.0,-12.7758,3.929e-16
48518,188.0,-12.7758,9.865e-10
33158,128.0,-12.7758,4.962e-14
49542,192.0,-12.7758,1.446e-09
16006,61.0,-12.7758,1.526e-16
44166,171.0,-12.7758,1.368e-10
902,2.0,-12.7758,1.521e-17
34950,135.0,-12.7758,5.583e-13
13446,51.0,-12.7758,1.075e-16
8070,30.0,-12.7758,4.641e-17
46470,180.0,-12.7758,4.071e-10
390,0.0,-12.7758,1.403e-17
32134,124.0,-12.7758,1.308e-14
49030,190.0,-12.7758,1.017e-09
44934,174.0,-12.7758,2.012e-10
25222,97.0,-12.7758,6.596e-16
38278,148.0,-12.7758,1.035e-11
18310,70.0,-12.7758,2.238e-16
17542,67.0,-12.7758,1.906e-16
17798,68.0,-12.7758,2e-16
8326,31.0,-12.7758,4.844e-17
51334,199.0,-12.7758,2.181e-09
44422,172.0,-12.7758,1.541e-10
48006,186.0,-12.7758,8.532e-10
17030,65.0,-12.7758,1.807e-16
36998,143.0,-12.7758,4.628e-12
27526,106.0,-12.7758,9.286e-16
45446,176.0,-12.7758,2.53e-10
29574,114.0,-12.7758,1.502e-15
41094,159.0,-12.7758,3.931e-11
24198,93.0,-12.7758,5.693e-16
26502,102.0,-12.7758,7.964e-16
24966,96.0,-12.7758,6.593e-16
50822,197.0,-12.7758,1.961e-09
38534,149.0,-12.7758,1.185e-11
4742,17.0,-12.7758,2.749e-17
2950,10.0,-12.7758,2.076e-17
21382,82.0,-12.7758,3.481e-16
25734,99.0,-12.7758,7.293e-16
51078,198.0,-12.7758,2.064e-09
646,1.0,-12.7758,1.463e-17
45958,178.0,-12.7758,2.969e-10
18566,71.0,-12.7758,2.31e-16
14470,55.0,-12.7758,1.242e-16
40582,157.0,-12.7758,3.576e-11
29318,113.0,-12.7758,1.37e-15
5254,19.0,-12.7758,3.002e-17
32646,126.0,-12.7758,2.393e-14
16774,64.0,-12.7758,1.726e-16
19846,76.0,-12.7758,2.818e-16
12678,48.0,-12.7758,9.609e-17
10886,41.0,-12.7758,7.237e-17
31878,123.0,-12.7758,9.044e-15
39046,151.0,-12.7758,1.59e-11
34694,134.0,-12.7758,4.211e-13
43398,168.0,-12.7758,1.028e-10
41862,162.0,-12.7758,5.16e-11
22406,86.0,-12.7758,4.157e-16
31622,122.0,-12.7758,6.737e-15
9862,37.0,-12.7758,6.406e-17
9606,36.0,-12.7758,6.237e-17
26758,103.0,-12.7758,8.292e-16
7046,26.0,-12.7758,3.908e-17
3974,14.0,-12.7758,2.41e-17
48774,189.0,-12.7758,1.067e-09
35718,138.0,-12.7758,1.397e-12
2182,7.0,-12.7758,1.848e-17
19078,73.0,-12.7758,2.462e-16
40838,158.0,-12.7758,3.592e-11
47750,185.0,-12.7758,8.02e-10
27270,105.0,-12.7758,9.004e-16
33926,131.0,-12.7758,1.692e-13
8582,32.0,-12.7758,5.137e-17
11142,42.0,-12.7758,7.662e-17
24454,94.0,-12.7758,6.023e-16
24710,95.0,-12.7758,6.413e-16
34182,132.0,-12.7758,2.374e-13
38790,150.0,-12.7758,1.509e-11
27014,104.0,-12.7758,8.688e-16
17286,66.0,-12.7758,1.855e-16
23942,92.0,-12.7758,5.414e-16
30086,116.0,-12.7758,1.95e-15
21638,83.0,-12.7758,3.629e-16
6022,22.0,-12.7758,3.431e-17
10118,38.0,-12.7758,6.614e-17
2694,9.0,-12.7758,1.997e-17
12422,47.0,-12.7758,9.265e-17
30342,117.0,-12.7758,2.208e-15
4230,15.0,-12.7758,2.515e-17
46214,179.0,-12.7758,3.369e-10
47494,184.0,-12.7758,6.877e-10
27782,107.0,-12.7758,9.898e-16
36230,140.0,-12.7758,2.471e-12
45190,175.0,-12.7758,2.311e-10
46982,182.0,-12.7758,5.772e-10
36742,142.0,-12.7758,4.025e-12
33414,129.0,-12.7758,6.541e-14
51590,200.0,-12.7758,2.668e-09
6278,23.0,-12.7758,3.563e-17
50566,196.0,-12.7758,1.953e-09
1158,3.0,-12.7758,1.581e-17
6534,24.0,-12.7758,3.69e-17
37510,145.0,-12.7758,6.124e-12
9350,35.0,-12.7758,5.932e-17
41606,161.0,-12.7758,4.534e-11
19334,74.0,-12.7758,2.548e-16
10374,39.0,-12.7758,6.792e-17
41350,160.0,-12.7758,4.158e-11
14214,54.0,-12.7758,1.172e-16
25478,98.0,-12.7758,6.87e-16
134,0.0,-12.7758,1.403e-17
21126,81.0,-12.7758,3.338e-16
49286,191.0,-12.7758,1.238e-09
42374,164.0,-12.7758,7.105e-11
47238,183.0,-12.7758,6.107e-10
35206,136.0,-12.7758,6.506e-13
31366,121.0,-12.7758,4.932e-15
25990,100.0,-12.7758,7.497e-16
14982,57.0,-12.7758,1.333e-16
40070,155.0,-12.7758,3.192e-11
7558,28.0,-12.7758,4.335e-17
2438,8.0,-12.7758,1.921e-17
11398,43.0,-12.7758,7.983e-17
26246,101.0,-12.7758,7.755e-16
43142,167.0,-12.7758,9.393e-11
